time	V(bf_source)	V(samplecap)
2.248310719962930e-001	-3.932938116959775e-002	-5.503378560074140e-002
2.249310719962930e-001	-3.931127114821743e-002	-5.501378560074139e-002
2.250310719962931e-001	-3.929316112719537e-002	-5.499378560074139e-002
2.251310719962930e-001	-3.927505110593655e-002	-5.497378560074139e-002
2.252310719962930e-001	-3.925694108492542e-002	-5.495378560074139e-002
2.253310719962930e-001	-3.923883106441227e-002	-5.493378560074139e-002
2.254310719962930e-001	-3.922072104362596e-002	-5.491378560074139e-002
2.255310719962931e-001	-3.920261102275078e-002	-5.489378560074140e-002
2.256310719962930e-001	-3.918450100224722e-002	-5.487378560074140e-002
2.257310719962930e-001	-3.916639098168120e-002	-5.485378560074140e-002
2.258310719962930e-001	-3.914828096098662e-002	-5.483378560074139e-002
2.259310719962930e-001	-3.913017094037297e-002	-5.481378560074139e-002
2.260310719962931e-001	-3.911206091985236e-002	-5.479378560074139e-002
2.261310719962930e-001	-3.909395089962186e-002	-5.477378560074139e-002
2.262310719962930e-001	-3.907584087957079e-002	-5.475378560074139e-002
2.263310719962930e-001	-3.905773085957433e-002	-5.473378560074139e-002
2.264310719962930e-001	-3.903962083969775e-002	-5.471378560074140e-002
2.265310719962930e-001	-3.902151081976099e-002	-5.469378560074140e-002
2.266310719962930e-001	-3.900340079973890e-002	-5.467378560074139e-002
2.267310719962930e-001	-3.898529077984062e-002	-5.465378560074139e-002
2.268310719962930e-001	-3.896718076008030e-002	-5.463378560074139e-002
2.269310719962930e-001	-3.894907074046775e-002	-5.461378560074139e-002
2.270310719962930e-001	-3.893096072104239e-002	-5.459378560074139e-002
2.271310719962930e-001	-3.891285070161783e-002	-5.457378560074139e-002
2.272310719962930e-001	-3.889474068226098e-002	-5.455378560074140e-002
2.273310719962930e-001	-3.887663066318006e-002	-5.453378560074140e-002
2.274310719962930e-001	-3.885852064401507e-002	-5.451378560074140e-002
2.275310719962930e-001	-3.884041062439951e-002	-5.449378560074139e-002
2.276310719962930e-001	-3.882230060483859e-002	-5.447378560074139e-002
2.277310719962930e-001	-3.880419058586322e-002	-5.445378560074139e-002
2.278310719962930e-001	-3.878608056722366e-002	-5.443378560074139e-002
2.279310719962930e-001	-3.876797054857124e-002	-5.441378560074139e-002
2.280310719962930e-001	-3.874986053002425e-002	-5.439378560074139e-002
2.281310719962930e-001	-3.873175051153408e-002	-5.437378560074140e-002
2.282310719962930e-001	-3.871364049285293e-002	-5.435378560074140e-002
2.283310719962930e-001	-3.869553047421889e-002	-5.433378560074139e-002
2.284310719962930e-001	-3.867742045577115e-002	-5.431378560074139e-002
2.285310719962930e-001	-3.865931043746208e-002	-5.429378560074139e-002
2.286310719962930e-001	-3.864120041923540e-002	-5.427378560074139e-002
2.287310719962930e-001	-3.862309040095212e-002	-5.425378560074139e-002
2.288310719962931e-001	-3.860498038282889e-002	-5.423378560074139e-002
2.289310719962930e-001	-3.858687036499243e-002	-5.421378560074140e-002
2.290310719962930e-001	-3.856876034711759e-002	-5.419378560074140e-002
2.291310719962930e-001	-3.855065032936914e-002	-5.417378560074140e-002
2.292310719962930e-001	-3.853254031186348e-002	-5.415378560074139e-002
2.293310719962931e-001	-3.851443029414427e-002	-5.413378560074139e-002
2.294310719962930e-001	-3.849632027648461e-002	-5.411378560074139e-002
2.295310719962930e-001	-3.847821025914527e-002	-5.409378560074139e-002
2.296310719962930e-001	-3.846010024171265e-002	-5.407378560074139e-002
2.297310719962930e-001	-3.844199022418100e-002	-5.405378560074139e-002
2.298310719962931e-001	-3.842388020695702e-002	-5.403378560074140e-002
2.299310719962930e-001	-3.840577019000985e-002	-5.401378560074140e-002
2.300310719962930e-001	-3.838766017293012e-002	-5.399378560074139e-002
2.301310719962930e-001	-3.836955015580602e-002	-5.397378560074139e-002
2.302310719962930e-001	-3.835144013896417e-002	-5.395378560074139e-002
2.303310719962931e-001	-3.833333012226563e-002	-5.393378560074139e-002
2.304310719962930e-001	-3.831522010546207e-002	-5.391378560074139e-002
2.305310719962930e-001	-3.829711008878604e-002	-5.389378560074139e-002
2.306310719962930e-001	-3.827900007238163e-002	-5.387378560074140e-002
2.307310719962930e-001	-3.826089005592031e-002	-5.385378560074140e-002
2.308310719962931e-001	-3.824278003934126e-002	-5.383378560074140e-002
2.309310719962930e-001	-3.822467002274750e-002	-5.381378560074139e-002
2.310310719962930e-001	-3.820656000622393e-002	-5.379378560074139e-002
2.311310719962930e-001	-3.818844998993713e-002	-5.377378560074139e-002
2.312310719962930e-001	-3.817033997380100e-002	-5.375378560074139e-002
2.313310719962931e-001	-3.815222995791443e-002	-5.373378560074139e-002
2.314310719962930e-001	-3.813411994225664e-002	-5.371378560074139e-002
2.315310719962930e-001	-3.811600992638304e-002	-5.369378560074140e-002
2.316310719962930e-001	-3.809789991058608e-002	-5.367378560074140e-002
2.317310719962930e-001	-3.807978989500607e-002	-5.365378560074139e-002
2.318310719962931e-001	-3.806167987918110e-002	-5.363378560074139e-002
2.319310719962930e-001	-3.804356986342423e-002	-5.361378560074139e-002
2.320310719962930e-001	-3.802545984804313e-002	-5.359378560074139e-002
2.321310719962930e-001	-3.800734983277492e-002	-5.357378560074139e-002
2.322310719962930e-001	-3.798923981759934e-002	-5.355378560074139e-002
2.323310719962931e-001	-3.797112980241480e-002	-5.353378560074140e-002
2.324310719962930e-001	-3.795301978708045e-002	-5.351378560074140e-002
2.325310719962930e-001	-3.793490977206786e-002	-5.349378560074140e-002
2.326310719962930e-001	-3.791679975742401e-002	-5.347378560074139e-002
2.327310719962930e-001	-3.789868974258084e-002	-5.345378560074139e-002
2.328310719962931e-001	-3.788057972766142e-002	-5.343378560074139e-002
2.329310719962930e-001	-3.786246971303297e-002	-5.341378560074139e-002
2.330310719962930e-001	-3.784435969853795e-002	-5.339378560074139e-002
2.331310719962930e-001	-3.782624968382862e-002	-5.337378560074139e-002
2.332310719962930e-001	-3.780813966903090e-002	-5.335378560074140e-002
2.333310719962930e-001	-3.779002965462907e-002	-5.333378560074140e-002
2.334310719962930e-001	-3.777191964047734e-002	-5.331378560074139e-002
2.335310719962930e-001	-3.775380962631741e-002	-5.329378560074139e-002
2.336310719962930e-001	-3.773569961226258e-002	-5.327378560074139e-002
2.337310719962930e-001	-3.771758959847980e-002	-5.325378560074139e-002
2.338310719962930e-001	-3.769947958471344e-002	-5.323378560074139e-002
2.339310719962930e-001	-3.768136957044724e-002	-5.321378560074139e-002
2.340310719962930e-001	-3.766325955626056e-002	-5.319378560074140e-002
2.341310719962930e-001	-3.764514954257404e-002	-5.317378560074140e-002
2.342310719962930e-001	-3.762703952889148e-002	-5.315378560074140e-002
2.343310719962930e-001	-3.760892951533470e-002	-5.313378560074139e-002
2.344310719962930e-001	-3.759081950193763e-002	-5.311378560074139e-002
2.345310719962930e-001	-3.757270948839208e-002	-5.309378560074139e-002
2.346310719962930e-001	-3.755459947497213e-002	-5.307378560074139e-002
2.347310719962930e-001	-3.753648946177909e-002	-5.305378560074139e-002
2.348310719962930e-001	-3.751837944878995e-002	-5.303378560074139e-002
2.349310719962930e-001	-3.750026943591430e-002	-5.301378560074140e-002
2.350310719962930e-001	-3.748215942272760e-002	-5.299378560074140e-002
2.351310719962931e-001	-3.746404940962088e-002	-5.297378560074139e-002
2.352310719962930e-001	-3.744593939699162e-002	-5.295378560074139e-002
2.353310719962930e-001	-3.742782938434056e-002	-5.293378560074139e-002
2.354310719962930e-001	-3.740971937156563e-002	-5.291378560074139e-002
2.355310719962930e-001	-3.739160935897159e-002	-5.289378560074139e-002
2.356310719962931e-001	-3.737349934643993e-002	-5.287378560074139e-002
2.357310719962930e-001	-3.735538933381594e-002	-5.285378560074139e-002
2.358310719962930e-001	-3.733727932137852e-002	-5.283378560074140e-002
2.359310719962930e-001	-3.731916930940961e-002	-5.281378560074140e-002
2.360310719962930e-001	-3.730105929744482e-002	-5.279378560074139e-002
2.361310719962931e-001	-3.728294928519967e-002	-5.277378560074139e-002
2.362310719962930e-001	-3.726483927317651e-002	-5.275378560074139e-002
2.363310719962930e-001	-3.724672926129841e-002	-5.273378560074139e-002
2.364310719962930e-001	-3.722861924934900e-002	-5.271378560074139e-002
2.365310719962930e-001	-3.721050923752908e-002	-5.269378560074139e-002
2.366310719962931e-001	-3.719239922580530e-002	-5.267378560074140e-002
2.367310719962930e-001	-3.717428921407645e-002	-5.265378560074140e-002
2.368310719962930e-001	-3.715617920249261e-002	-5.263378560074139e-002
2.369310719962930e-001	-3.713806919117788e-002	-5.261378560074139e-002
2.370310719962930e-001	-3.711995917995678e-002	-5.259378560074139e-002
2.371310719962931e-001	-3.710184916872641e-002	-5.257378560074139e-002
2.372310719962930e-001	-3.708373915748236e-002	-5.255378560074139e-002
2.373310719962930e-001	-3.706562914633885e-002	-5.253378560074139e-002
2.374310719962930e-001	-3.704751913539310e-002	-5.251378560074139e-002
2.375310719962930e-001	-3.702940912454752e-002	-5.249378560074140e-002
2.376310719962931e-001	-3.701129911380651e-002	-5.247378560074140e-002
2.377310719962930e-001	-3.699318910298284e-002	-5.245378560074139e-002
2.378310719962930e-001	-3.697507909194025e-002	-5.243378560074139e-002
2.379310719962930e-001	-3.695696908098348e-002	-5.241378560074139e-002
2.380310719962930e-001	-3.693885907044003e-002	-5.239378560074139e-002
2.381310719962931e-001	-3.692074906022512e-002	-5.237378560074139e-002
2.382310719962930e-001	-3.690263904993393e-002	-5.235378560074139e-002
2.383310719962930e-001	-3.688452903949647e-002	-5.233378560074140e-002
2.384310719962930e-001	-3.686641902910349e-002	-5.231378560074140e-002
2.385310719962930e-001	-3.684830901895989e-002	-5.229378560074139e-002
2.386310719962931e-001	-3.683019900901973e-002	-5.227378560074139e-002
2.387310719962930e-001	-3.681208899893304e-002	-5.225378560074139e-002
2.388310719962930e-001	-3.679397898886633e-002	-5.223378560074139e-002
2.389310719962930e-001	-3.677586897909702e-002	-5.221378560074139e-002
2.390310719962930e-001	-3.675775896944360e-002	-5.219378560074139e-002
2.391310719962931e-001	-3.673964895968251e-002	-5.217378560074139e-002
2.392310719962930e-001	-3.672153894991994e-002	-5.215378560074140e-002
2.393310719962930e-001	-3.670342894063369e-002	-5.213378560074140e-002
2.394310719962930e-001	-3.668531893158142e-002	-5.211378560074139e-002
2.395310719962930e-001	-3.666720892223412e-002	-5.209378560074139e-002
2.396310719962931e-001	-3.664909891286086e-002	-5.207378560074139e-002
2.397310719962930e-001	-3.663098890366898e-002	-5.205378560074139e-002
2.398310719962930e-001	-3.661287889460208e-002	-5.203378560074139e-002
2.399310719962930e-001	-3.659476888548158e-002	-5.201378560074139e-002
2.400310719962930e-001	-3.657665887637598e-002	-5.199378560074140e-002
2.401310719962930e-001	-3.655854886760919e-002	-5.197378560074140e-002
2.402310719962930e-001	-3.654043885907051e-002	-5.195378560074139e-002
2.403310719962930e-001	-3.652232885060675e-002	-5.193378560074139e-002
2.404310719962930e-001	-3.650421884207940e-002	-5.191378560074139e-002
2.405310719962930e-001	-3.648610883329615e-002	-5.189378560074139e-002
2.406310719962930e-001	-3.646799882452399e-002	-5.187378560074139e-002
2.407310719962930e-001	-3.644988881625488e-002	-5.185378560074139e-002
2.408310719962930e-001	-3.643177880834008e-002	-5.183378560074139e-002
2.409310719962930e-001	-3.641366880019661e-002	-5.181378560074140e-002
2.410310719962930e-001	-3.639555879179567e-002	-5.179378560074140e-002
2.411310719962930e-001	-3.637744878355438e-002	-5.177378560074139e-002
2.412310719962930e-001	-3.635933877565735e-002	-5.175378560074139e-002
2.413310719962930e-001	-3.634122876790723e-002	-5.173378560074139e-002
2.414310719962931e-001	-3.632311876018570e-002	-5.171378560074139e-002
2.415310719962930e-001	-3.630500875251604e-002	-5.169378560074139e-002
2.416310719962930e-001	-3.628689874489125e-002	-5.167378560074139e-002
2.417310719962930e-001	-3.626878873745482e-002	-5.165378560074140e-002
2.418310719962930e-001	-3.625067873016602e-002	-5.163378560074140e-002
2.419310719962931e-001	-3.623256872279362e-002	-5.161378560074139e-002
2.420310719962930e-001	-3.621445871548713e-002	-5.159378560074139e-002
2.421310719962930e-001	-3.619634870833376e-002	-5.157378560074139e-002
2.422310719962930e-001	-3.617823870097807e-002	-5.155378560074139e-002
2.423310719962930e-001	-3.616012869355233e-002	-5.153378560074139e-002
2.424310719962931e-001	-3.614201868653429e-002	-5.151378560074139e-002
2.425310719962930e-001	-3.612390867978788e-002	-5.149378560074139e-002
2.426310719962930e-001	-3.610579867305141e-002	-5.147378560074140e-002
2.427310719962930e-001	-3.608768866646557e-002	-5.145378560074140e-002
2.428310719962930e-001	-3.606957866003982e-002	-5.143378560074139e-002
2.429310719962931e-001	-3.605146865347602e-002	-5.141378560074139e-002
2.430310719962930e-001	-3.603335864689209e-002	-5.139378560074139e-002
2.431310719962930e-001	-3.601524864071090e-002	-5.137378560074139e-002
2.432310719962930e-001	-3.599713863473238e-002	-5.135378560074139e-002
2.433310719962930e-001	-3.597902862849300e-002	-5.133378560074139e-002
2.434310719962931e-001	-3.596091862201320e-002	-5.131378560074140e-002
2.435310719962930e-001	-3.594280861552919e-002	-5.129378560074140e-002
2.436310719962930e-001	-3.592469860927392e-002	-5.127378560074139e-002
2.437310719962930e-001	-3.590658860340485e-002	-5.125378560074139e-002
2.438310719962930e-001	-3.588847859773315e-002	-5.123378560074139e-002
2.439310719962931e-001	-3.587036859201802e-002	-5.121378560074139e-002
2.440310719962930e-001	-3.585225858638576e-002	-5.119378560074139e-002
2.441310719962930e-001	-3.583414858096927e-002	-5.117378560074139e-002
2.442310719962930e-001	-3.581603857558813e-002	-5.115378560074139e-002
2.443310719962930e-001	-3.579792857020196e-002	-5.113378560074140e-002
2.444310719962931e-001	-3.577981856483219e-002	-5.111378560074140e-002
2.445310719962930e-001	-3.576170855946117e-002	-5.109378560074139e-002
2.446310719962930e-001	-3.574359855433224e-002	-5.107378560074139e-002
2.447310719962930e-001	-3.572548854935320e-002	-5.105378560074139e-002
2.448310719962930e-001	-3.570737854437676e-002	-5.103378560074139e-002
2.449310719962931e-001	-3.568926853951922e-002	-5.101378560074139e-002
2.450310719962930e-001	-3.567115853461070e-002	-5.099378560074139e-002
2.451310719962930e-001	-3.565304852958432e-002	-5.097378560074140e-002
2.452310719962930e-001	-3.563493852462444e-002	-5.095378560074140e-002
2.453310719962930e-001	-3.561682851992827e-002	-5.093378560074139e-002
2.454310719962931e-001	-3.559871851553983e-002	-5.091378560074139e-002
2.455310719962930e-001	-3.558060851124437e-002	-5.089378560074139e-002
2.456310719962930e-001	-3.556249850694704e-002	-5.087378560074139e-002
2.457310719962930e-001	-3.554438850263150e-002	-5.085378560074139e-002
2.458310719962930e-001	-3.552627849830484e-002	-5.083378560074139e-002
2.459310719962931e-001	-3.550816849401125e-002	-5.081378560074139e-002
2.460310719962930e-001	-3.549005848970213e-002	-5.079378560074140e-002
2.461310719962930e-001	-3.547194848561773e-002	-5.077378560074140e-002
2.462310719962930e-001	-3.545383848190725e-002	-5.075378560074139e-002
2.463310719962930e-001	-3.543572847834973e-002	-5.073378560074139e-002
2.464310719962930e-001	-3.541761847474811e-002	-5.071378560074139e-002
2.465310719962930e-001	-3.539950847112495e-002	-5.069378560074139e-002
2.466310719962930e-001	-3.538139846778903e-002	-5.067378560074139e-002
2.467310719962930e-001	-3.536328846465320e-002	-5.065378560074139e-002
2.468310719962930e-001	-3.534517846147509e-002	-5.063378560074140e-002
2.469310719962930e-001	-3.532706845826147e-002	-5.061378560074140e-002
2.470310719962930e-001	-3.530895845481393e-002	-5.059378560074139e-002
2.471310719962930e-001	-3.529084845128842e-002	-5.057378560074139e-002
2.472310719962930e-001	-3.527273844812581e-002	-5.055378560074139e-002
2.473310719962930e-001	-3.525462844522306e-002	-5.053378560074139e-002
